Pelicula,Director,Duración,Sala,Horario,Fecha,Cine,Tickets_URL,Film_URL,Poster_URL,Idioma_Original,Calificación,Estreno,Intérpretes,Sinopsis
BACKROOMS,Kane Parsons,110,08,16:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076132/,https://www.cinesrenoir.com/pelicula/backrooms/,https://media.pillalas.com/imagenes/726afb526abffa83186becfb5f5e9996a19758e2af6f41d33fc78627a975c1013a9e6c45.jpg,,,,,
BACKROOMS,Kane Parsons,110,02,20:15,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075996/,https://www.cinesrenoir.com/pelicula/backrooms/,https://media.pillalas.com/imagenes/726afb526abffa83186becfb5f5e9996a19758e2af6f41d33fc78627a975c1013a9e6c45.jpg,,,,,
BACKROOMS,Kane Parsons,110,02,22:20,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076000/,https://www.cinesrenoir.com/pelicula/backrooms/,https://media.pillalas.com/imagenes/726afb526abffa83186becfb5f5e9996a19758e2af6f41d33fc78627a975c1013a9e6c45.jpg,,,,,
DREAMS,Michel Franco,98,08,18:10,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076137/,https://www.cinesrenoir.com/pelicula/dreams/,https://media.pillalas.com/imagenes/726afb526abffa83f2fcec14080faa1f92861ad737cbaef71a9e19333a81d741027ad62e.jpg,,,,,
DREAMS,Michel Franco,98,01,20:15,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075960/,https://www.cinesrenoir.com/pelicula/dreams/,https://media.pillalas.com/imagenes/726afb526abffa83f2fcec14080faa1f92861ad737cbaef71a9e19333a81d741027ad62e.jpg,,,,,
DREAMS,Michel Franco,98,08,22:25,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076145/,https://www.cinesrenoir.com/pelicula/dreams/,https://media.pillalas.com/imagenes/726afb526abffa83f2fcec14080faa1f92861ad737cbaef71a9e19333a81d741027ad62e.jpg,,,,,
EL DIABLO VISTE DE PRADA 2,David Frankel,120,05,16:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076078/,https://www.cinesrenoir.com/pelicula/el-diablo-viste-de-prada-2/,https://media.pillalas.com/imagenes/726afb526abffa83fece47511eb70b9e1b6e404173ddb3c32d8258561fd54681cee1e0d8.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,15:50,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076131/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,17:55,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076135/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,20:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076139/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,22:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076143/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,09,16:10,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076134/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,09,18:50,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076138/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,05,20:20,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076083/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,09,21:40,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076142/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
LA LUZ,Fernando Franco,120,03,16:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075987/,https://www.cinesrenoir.com/pelicula/la-luz/,https://media.pillalas.com/imagenes/726afb526abffa8317677ca937a736c27e9f6bb2a52b26d33997b3aaabb603e6e12a45f0.jpg,,,,,
LA LUZ,Fernando Franco,120,02,18:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075991/,https://www.cinesrenoir.com/pelicula/la-luz/,https://media.pillalas.com/imagenes/726afb526abffa8317677ca937a736c27e9f6bb2a52b26d33997b3aaabb603e6e12a45f0.jpg,,,,,
LA LUZ,Fernando Franco,120,07,22:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076144/,https://www.cinesrenoir.com/pelicula/la-luz/,https://media.pillalas.com/imagenes/726afb526abffa8317677ca937a736c27e9f6bb2a52b26d33997b3aaabb603e6e12a45f0.jpg,,,,,
LETRAS ROBADAS,John Carney,98,11,15:50,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076223/,https://www.cinesrenoir.com/pelicula/letras-robadas/,https://media.pillalas.com/imagenes/726afb526abffa83a0d9791d64d1078fecc35b3f6dfaaed9ab05ae74e5aba2420b650147.jpg,,,,,
LETRAS ROBADAS,John Carney,98,06,20:10,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076082/,https://www.cinesrenoir.com/pelicula/letras-robadas/,https://media.pillalas.com/imagenes/726afb526abffa83a0d9791d64d1078fecc35b3f6dfaaed9ab05ae74e5aba2420b650147.jpg,,,,,
LETRAS ROBADAS,John Carney,98,06,22:10,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076084/,https://www.cinesrenoir.com/pelicula/letras-robadas/,https://media.pillalas.com/imagenes/726afb526abffa83a0d9791d64d1078fecc35b3f6dfaaed9ab05ae74e5aba2420b650147.jpg,,,,,
LOS ÚLTIMOS DÍAS DE MARIA ANTONIETA,Gianluca Jodice,101,07,16:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076133/,https://www.cinesrenoir.com/pelicula/los-ultimos-dias-de-maria-antonieta/,https://media.pillalas.com/imagenes/726afb526abffa83afd62aedf957bc47764dd9df4798120b6f3983b2c1698fb2d2196fff.jpg,,,,,
LOS ÚLTIMOS DÍAS DE MARIA ANTONIETA,Gianluca Jodice,101,07,18:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076136/,https://www.cinesrenoir.com/pelicula/los-ultimos-dias-de-maria-antonieta/,https://media.pillalas.com/imagenes/726afb526abffa83afd62aedf957bc47764dd9df4798120b6f3983b2c1698fb2d2196fff.jpg,,,,,
LOS ÚLTIMOS DÍAS DE MARIA ANTONIETA,Gianluca Jodice,101,07,20:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076140/,https://www.cinesrenoir.com/pelicula/los-ultimos-dias-de-maria-antonieta/,https://media.pillalas.com/imagenes/726afb526abffa83afd62aedf957bc47764dd9df4798120b6f3983b2c1698fb2d2196fff.jpg,,,,,
MORIR NO SIEMPRE SALE BIEN,Claudia Pinto Emperador,97,06,18:10,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076080/,https://www.cinesrenoir.com/pelicula/morir-no-siempre-sale-bien/,https://media.pillalas.com/imagenes/726afb526abffa83986c754a9abaa4b59e3f299864e39864a171194882afbcf70e409a28.jpg,,,,,
OBSESSION,Curry Barker,108,06,16:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076079/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
OBSESSION,Curry Barker,108,11,17:45,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076224/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
OBSESSION,Curry Barker,108,11,19:50,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076225/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
OBSESSION,Curry Barker,108,11,22:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076226/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
PIONERAS. SOLO QUERÍAN JUGAR,Marta Díaz De Lope Díaz,106,05,18:15,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076081/,https://www.cinesrenoir.com/pelicula/pioneras-solo-querian-jugar/,https://media.pillalas.com/imagenes/726afb526abffa83841aa9dea3bcfbd31547abab2849e44376088aef30139d6a3ea3caa9.jpg,,,,,
PÁLIDA LUZ EN LAS COLINAS,Kei Ishikawa,123,01,17:55,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075990/,https://www.cinesrenoir.com/pelicula/palida-luz-en-las-colinas/,https://media.pillalas.com/imagenes/726afb526abffa83e4357c50c96a83c50f18819346a98eb6216eec09df73d273ecaa49c3.jpg,,,,,
PÁLIDA LUZ EN LAS COLINAS,Kei Ishikawa,123,08,20:05,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1076141/,https://www.cinesrenoir.com/pelicula/palida-luz-en-las-colinas/,https://media.pillalas.com/imagenes/726afb526abffa83e4357c50c96a83c50f18819346a98eb6216eec09df73d273ecaa49c3.jpg,,,,,
PÁLIDA LUZ EN LAS COLINAS,Kei Ishikawa,123,01,22:10,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075997/,https://www.cinesrenoir.com/pelicula/palida-luz-en-las-colinas/,https://media.pillalas.com/imagenes/726afb526abffa83e4357c50c96a83c50f18819346a98eb6216eec09df73d273ecaa49c3.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,16:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075988/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,18:05,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075992/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,20:10,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075994/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,22:15,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075999/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
TOY STORY 5,"Mckenna Harris, Andrew Stanton",101,02,16:00,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075989/,https://www.cinesrenoir.com/pelicula/toy-story-5/,https://media.pillalas.com/imagenes/726afb526abffa838a456bed6d0f9a7c9af3e476430cb99b9b7924219be4a2e77fa421a0.jpg,,,,,
TOY STORY 5,"Mckenna Harris, Andrew Stanton",101,03,18:15,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075993/,https://www.cinesrenoir.com/pelicula/toy-story-5/,https://media.pillalas.com/imagenes/726afb526abffa838a456bed6d0f9a7c9af3e476430cb99b9b7924219be4a2e77fa421a0.jpg,,,,,
TOY STORY 5,"Mckenna Harris, Andrew Stanton",101,03,20:15,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075995/,https://www.cinesrenoir.com/pelicula/toy-story-5/,https://media.pillalas.com/imagenes/726afb526abffa838a456bed6d0f9a7c9af3e476430cb99b9b7924219be4a2e77fa421a0.jpg,,,,,
UN TALENTO ÚNICO,Daniel Roher,107,03,22:15,2026-06-27,Renoir Princesa,https://www.pillalas.com/pase/1075998/,https://www.cinesrenoir.com/pelicula/un-talento-unico/,https://media.pillalas.com/imagenes/726afb526abffa8328ed8d44e9f29b219dc5c0acbef948ae809535159b834c8652582f9e.jpg,,,,,
AMARGA NAVIDAD,Pedro Almodóvar,111,01,15:50,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1075961/,https://www.cinesrenoir.com/pelicula/amarga-navidad/,https://media.pillalas.com/imagenes/726afb526abffa83b60c45c3634993c0e9bd987d873c6c32a8009c3b4ee414d3a40e41c1.jpg,,,,,
BACKROOMS,Kane Parsons,110,08,16:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076147/,https://www.cinesrenoir.com/pelicula/backrooms/,https://media.pillalas.com/imagenes/726afb526abffa83186becfb5f5e9996a19758e2af6f41d33fc78627a975c1013a9e6c45.jpg,,,,,
BACKROOMS,Kane Parsons,110,02,20:15,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076009/,https://www.cinesrenoir.com/pelicula/backrooms/,https://media.pillalas.com/imagenes/726afb526abffa83186becfb5f5e9996a19758e2af6f41d33fc78627a975c1013a9e6c45.jpg,,,,,
BACKROOMS,Kane Parsons,110,02,22:20,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076014/,https://www.cinesrenoir.com/pelicula/backrooms/,https://media.pillalas.com/imagenes/726afb526abffa83186becfb5f5e9996a19758e2af6f41d33fc78627a975c1013a9e6c45.jpg,,,,,
DREAMS,Michel Franco,98,08,18:10,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076152/,https://www.cinesrenoir.com/pelicula/dreams/,https://media.pillalas.com/imagenes/726afb526abffa83f2fcec14080faa1f92861ad737cbaef71a9e19333a81d741027ad62e.jpg,,,,,
DREAMS,Michel Franco,98,01,20:15,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1075962/,https://www.cinesrenoir.com/pelicula/dreams/,https://media.pillalas.com/imagenes/726afb526abffa83f2fcec14080faa1f92861ad737cbaef71a9e19333a81d741027ad62e.jpg,,,,,
DREAMS,Michel Franco,98,08,22:25,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076160/,https://www.cinesrenoir.com/pelicula/dreams/,https://media.pillalas.com/imagenes/726afb526abffa83f2fcec14080faa1f92861ad737cbaef71a9e19333a81d741027ad62e.jpg,,,,,
EL DIABLO VISTE DE PRADA 2,David Frankel,120,05,16:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076086/,https://www.cinesrenoir.com/pelicula/el-diablo-viste-de-prada-2/,https://media.pillalas.com/imagenes/726afb526abffa83fece47511eb70b9e1b6e404173ddb3c32d8258561fd54681cee1e0d8.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,15:50,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076146/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,17:55,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076150/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,20:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076154/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DRAMA,Kristoffer Borgli,106,10,22:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076158/,https://www.cinesrenoir.com/pelicula/el-drama/,https://media.pillalas.com/imagenes/726afb526abffa833c26769a2d0f648f239a18f56e93a09c45c7c77c2bf1a8ee48c54930.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,09,16:10,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076149/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,09,18:50,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076153/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,05,20:20,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076090/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
EL DÍA DE LA REVELACIÓN,Steven Spielberg,145,09,21:40,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076157/,https://www.cinesrenoir.com/pelicula/el-dia-de-la-revelacion/,https://media.pillalas.com/imagenes/726afb526abffa8309e287b6a9937a9056794979929b0d994d7cb0244506ea87665540d6.jpg,,,,,
LA LUZ,Fernando Franco,120,03,16:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076002/,https://www.cinesrenoir.com/pelicula/la-luz/,https://media.pillalas.com/imagenes/726afb526abffa8317677ca937a736c27e9f6bb2a52b26d33997b3aaabb603e6e12a45f0.jpg,,,,,
LA LUZ,Fernando Franco,120,02,18:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076005/,https://www.cinesrenoir.com/pelicula/la-luz/,https://media.pillalas.com/imagenes/726afb526abffa8317677ca937a736c27e9f6bb2a52b26d33997b3aaabb603e6e12a45f0.jpg,,,,,
LA LUZ,Fernando Franco,120,07,22:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076159/,https://www.cinesrenoir.com/pelicula/la-luz/,https://media.pillalas.com/imagenes/726afb526abffa8317677ca937a736c27e9f6bb2a52b26d33997b3aaabb603e6e12a45f0.jpg,,,,,
LETRAS ROBADAS,John Carney,98,11,15:50,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076227/,https://www.cinesrenoir.com/pelicula/letras-robadas/,https://media.pillalas.com/imagenes/726afb526abffa83a0d9791d64d1078fecc35b3f6dfaaed9ab05ae74e5aba2420b650147.jpg,,,,,
LETRAS ROBADAS,John Carney,98,06,20:10,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076089/,https://www.cinesrenoir.com/pelicula/letras-robadas/,https://media.pillalas.com/imagenes/726afb526abffa83a0d9791d64d1078fecc35b3f6dfaaed9ab05ae74e5aba2420b650147.jpg,,,,,
LETRAS ROBADAS,John Carney,98,06,22:10,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076091/,https://www.cinesrenoir.com/pelicula/letras-robadas/,https://media.pillalas.com/imagenes/726afb526abffa83a0d9791d64d1078fecc35b3f6dfaaed9ab05ae74e5aba2420b650147.jpg,,,,,
LOS ÚLTIMOS DÍAS DE MARIA ANTONIETA,Gianluca Jodice,101,07,16:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076148/,https://www.cinesrenoir.com/pelicula/los-ultimos-dias-de-maria-antonieta/,https://media.pillalas.com/imagenes/726afb526abffa83afd62aedf957bc47764dd9df4798120b6f3983b2c1698fb2d2196fff.jpg,,,,,
LOS ÚLTIMOS DÍAS DE MARIA ANTONIETA,Gianluca Jodice,101,07,18:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076151/,https://www.cinesrenoir.com/pelicula/los-ultimos-dias-de-maria-antonieta/,https://media.pillalas.com/imagenes/726afb526abffa83afd62aedf957bc47764dd9df4798120b6f3983b2c1698fb2d2196fff.jpg,,,,,
LOS ÚLTIMOS DÍAS DE MARIA ANTONIETA,Gianluca Jodice,101,07,20:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076155/,https://www.cinesrenoir.com/pelicula/los-ultimos-dias-de-maria-antonieta/,https://media.pillalas.com/imagenes/726afb526abffa83afd62aedf957bc47764dd9df4798120b6f3983b2c1698fb2d2196fff.jpg,,,,,
MORIR NO SIEMPRE SALE BIEN,Claudia Pinto Emperador,97,06,18:10,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076087/,https://www.cinesrenoir.com/pelicula/morir-no-siempre-sale-bien/,https://media.pillalas.com/imagenes/726afb526abffa83986c754a9abaa4b59e3f299864e39864a171194882afbcf70e409a28.jpg,,,,,
OBSESSION,Curry Barker,108,06,16:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076085/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
OBSESSION,Curry Barker,108,11,17:45,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076228/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
OBSESSION,Curry Barker,108,11,19:50,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076229/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
OBSESSION,Curry Barker,108,11,22:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076230/,https://www.cinesrenoir.com/pelicula/obsession/,https://media.pillalas.com/imagenes/726afb526abffa83ff7ee6f6d82de986b738cc661278e7a30ccd2f1e4538348bdd98f544.jpg,,,,,
PIONERAS. SOLO QUERÍAN JUGAR,Marta Díaz De Lope Díaz,106,05,18:15,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076088/,https://www.cinesrenoir.com/pelicula/pioneras-solo-querian-jugar/,https://media.pillalas.com/imagenes/726afb526abffa83841aa9dea3bcfbd31547abab2849e44376088aef30139d6a3ea3caa9.jpg,,,,,
PÁLIDA LUZ EN LAS COLINAS,Kei Ishikawa,123,01,17:55,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076004/,https://www.cinesrenoir.com/pelicula/palida-luz-en-las-colinas/,https://media.pillalas.com/imagenes/726afb526abffa83e4357c50c96a83c50f18819346a98eb6216eec09df73d273ecaa49c3.jpg,,,,,
PÁLIDA LUZ EN LAS COLINAS,Kei Ishikawa,123,08,20:05,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076156/,https://www.cinesrenoir.com/pelicula/palida-luz-en-las-colinas/,https://media.pillalas.com/imagenes/726afb526abffa83e4357c50c96a83c50f18819346a98eb6216eec09df73d273ecaa49c3.jpg,,,,,
PÁLIDA LUZ EN LAS COLINAS,Kei Ishikawa,123,01,22:10,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076011/,https://www.cinesrenoir.com/pelicula/palida-luz-en-las-colinas/,https://media.pillalas.com/imagenes/726afb526abffa83e4357c50c96a83c50f18819346a98eb6216eec09df73d273ecaa49c3.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,16:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076001/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,18:05,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076006/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,20:10,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076008/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
SUPERGIRL,Craig Gillespie,108,04,22:15,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076013/,https://www.cinesrenoir.com/pelicula/supergirl/,https://media.pillalas.com/imagenes/726afb526abffa83ab19c53872ccbcd4477279df0be8ea4311f1bff02899269c5834219f.jpg,,,,,
TOY STORY 5,"Mckenna Harris, Andrew Stanton",101,02,16:00,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076003/,https://www.cinesrenoir.com/pelicula/toy-story-5/,https://media.pillalas.com/imagenes/726afb526abffa838a456bed6d0f9a7c9af3e476430cb99b9b7924219be4a2e77fa421a0.jpg,,,,,
TOY STORY 5,"Mckenna Harris, Andrew Stanton",101,03,18:15,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076007/,https://www.cinesrenoir.com/pelicula/toy-story-5/,https://media.pillalas.com/imagenes/726afb526abffa838a456bed6d0f9a7c9af3e476430cb99b9b7924219be4a2e77fa421a0.jpg,,,,,
TOY STORY 5,"Mckenna Harris, Andrew Stanton",101,03,20:15,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076010/,https://www.cinesrenoir.com/pelicula/toy-story-5/,https://media.pillalas.com/imagenes/726afb526abffa838a456bed6d0f9a7c9af3e476430cb99b9b7924219be4a2e77fa421a0.jpg,,,,,
UN TALENTO ÚNICO,Daniel Roher,107,03,22:15,2026-06-28,Renoir Princesa,https://www.pillalas.com/pase/1076012/,https://www.cinesrenoir.com/pelicula/un-talento-unico/,https://media.pillalas.com/imagenes/726afb526abffa8328ed8d44e9f29b219dc5c0acbef948ae809535159b834c8652582f9e.jpg,,,,,
AMARGA NAVIDAD,Pedro Almodóvar,111,01,15:50,2026-06-29,Renoir Princesa,https://www.pillalas.com/pase/1075963/,https://www.cinesrenoir.com/pelicula/amarga-navidad/,https://media.pillalas.com/imagenes/726afb526abffa83b60c45c3634993c0e9bd987d873c6c32a8009c3b4ee414d3a40e41c1.jpg,,,,,
