Pelicula,Director,Duración,Sala,Horario,Fecha,Cine,Tickets_URL,Film_URL,Poster_URL,Idioma_Original,Calificación,Estreno,Intérpretes,Sinopsis
HAMNET,Chloé Zhao,125,02,22:15,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1062927/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
LA GRAZIA,Paolo Sorrentino,132,06,16:00,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063023/,https://www.cinesrenoir.com/pelicula/la-grazia/,https://media.pillalas.com/imagenes/726afb526abffa83c3be0b516c5fe20d16fbf7645320946527da276b1bc1ba4b27744cb3.jpg,Italiano,No recomendada para menores de 12 años,Miércoles 1 Abril 2026,"Toni Servillo, Anna Ferzetti, Orlando Cinque, Massimo Venturiello, Milvia Marigliano","El mandato de Mariano De Santis como presidente de Italia llega a su fin y se ve obligado a tomar desgarradoras decisiones políticas y personales. Entre dilemas morales, debe enfrentarse a su propia conciencia y buscar consejo en sus seres más cercanos, entre ellos Dorotea, su confidente e hija."
LA GRAZIA,Paolo Sorrentino,132,04,17:45,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063024/,https://www.cinesrenoir.com/pelicula/la-grazia/,https://media.pillalas.com/imagenes/726afb526abffa83c3be0b516c5fe20d16fbf7645320946527da276b1bc1ba4b27744cb3.jpg,Italiano,No recomendada para menores de 12 años,Miércoles 1 Abril 2026,"Toni Servillo, Anna Ferzetti, Orlando Cinque, Massimo Venturiello, Milvia Marigliano","El mandato de Mariano De Santis como presidente de Italia llega a su fin y se ve obligado a tomar desgarradoras decisiones políticas y personales. Entre dilemas morales, debe enfrentarse a su propia conciencia y buscar consejo en sus seres más cercanos, entre ellos Dorotea, su confidente e hija."
LA GRAZIA,Paolo Sorrentino,132,04,20:15,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063028/,https://www.cinesrenoir.com/pelicula/la-grazia/,https://media.pillalas.com/imagenes/726afb526abffa83c3be0b516c5fe20d16fbf7645320946527da276b1bc1ba4b27744cb3.jpg,Italiano,No recomendada para menores de 12 años,Miércoles 1 Abril 2026,"Toni Servillo, Anna Ferzetti, Orlando Cinque, Massimo Venturiello, Milvia Marigliano","El mandato de Mariano De Santis como presidente de Italia llega a su fin y se ve obligado a tomar desgarradoras decisiones políticas y personales. Entre dilemas morales, debe enfrentarse a su propia conciencia y buscar consejo en sus seres más cercanos, entre ellos Dorotea, su confidente e hija."
LA GRAZIA,Paolo Sorrentino,132,10,22:00,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063221/,https://www.cinesrenoir.com/pelicula/la-grazia/,https://media.pillalas.com/imagenes/726afb526abffa83c3be0b516c5fe20d16fbf7645320946527da276b1bc1ba4b27744cb3.jpg,Italiano,No recomendada para menores de 12 años,Miércoles 1 Abril 2026,"Toni Servillo, Anna Ferzetti, Orlando Cinque, Massimo Venturiello, Milvia Marigliano","El mandato de Mariano De Santis como presidente de Italia llega a su fin y se ve obligado a tomar desgarradoras decisiones políticas y personales. Entre dilemas morales, debe enfrentarse a su propia conciencia y buscar consejo en sus seres más cercanos, entre ellos Dorotea, su confidente e hija."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,08,18:15,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063144/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://www.cinesrenoir.com/media/Peliculas/Cartel/los_domingos_poster.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,22:25,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063033/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://www.cinesrenoir.com/media/Peliculas/Cartel/los_domingos_poster.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
PILLION,Harry Lighton,106,03,16:00,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063021/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,No recomendada para menores de 16 años,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PILLION,Harry Lighton,106,03,20:20,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063029/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,No recomendada para menores de 16 años,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PROYECTO SALVACIÓN,"Phil Lord, Christopher Miller Phil Lord, Christopher Miller",156,11,16:00,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063216/,https://www.cinesrenoir.com/pelicula/proyecto-salvacion/,https://media.pillalas.com/imagenes/726afb526abffa83e6c1feb7321af23b8801ab24f13c97e12e3fed44336b2dfb4a257af2.jpg,Inglés,No recomendada para menores de 7 años,Viernes 27 Marzo 2026,"Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung, Liz Kingsman, James Ortiz, Lionel Boyce, James Wright, Priya Kansara, Alice Brittain, Orion Lee, Aaron Neil, Isla Mcrae, Robert James Smith, Bastian Antonio Fuentes, Richie Cheung, Annelle Olaleye","El profesor de ciencias Ryland Grace (Ryan Gosling) se despierta en una nave espacial a años luz de casa sin recordar quién es ni cómo ha llegado hasta allí. A medida que recupera la memoria, empieza a descubrir su misión: resolver el enigma de la misteriosa sustancia que provoca la extinción del sol. Deberá recurrir a sus conocimientos científicos y a sus ideas poco ortodoxas para salvar todo lo que hay en la Tierra de la extinción... pero una amistad inesperada significa que quizá no tenga que hacerlo solo."
PROYECTO SALVACIÓN,"Phil Lord, Christopher Miller Phil Lord, Christopher Miller",156,09,17:00,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063142/,https://www.cinesrenoir.com/pelicula/proyecto-salvacion/,https://media.pillalas.com/imagenes/726afb526abffa83e6c1feb7321af23b8801ab24f13c97e12e3fed44336b2dfb4a257af2.jpg,Inglés,No recomendada para menores de 7 años,Viernes 27 Marzo 2026,"Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung, Liz Kingsman, James Ortiz, Lionel Boyce, James Wright, Priya Kansara, Alice Brittain, Orion Lee, Aaron Neil, Isla Mcrae, Robert James Smith, Bastian Antonio Fuentes, Richie Cheung, Annelle Olaleye","El profesor de ciencias Ryland Grace (Ryan Gosling) se despierta en una nave espacial a años luz de casa sin recordar quién es ni cómo ha llegado hasta allí. A medida que recupera la memoria, empieza a descubrir su misión: resolver el enigma de la misteriosa sustancia que provoca la extinción del sol. Deberá recurrir a sus conocimientos científicos y a sus ideas poco ortodoxas para salvar todo lo que hay en la Tierra de la extinción... pero una amistad inesperada significa que quizá no tenga que hacerlo solo."
PROYECTO SALVACIÓN,"Phil Lord, Christopher Miller Phil Lord, Christopher Miller",156,11,18:50,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063218/,https://www.cinesrenoir.com/pelicula/proyecto-salvacion/,https://media.pillalas.com/imagenes/726afb526abffa83e6c1feb7321af23b8801ab24f13c97e12e3fed44336b2dfb4a257af2.jpg,Inglés,No recomendada para menores de 7 años,Viernes 27 Marzo 2026,"Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung, Liz Kingsman, James Ortiz, Lionel Boyce, James Wright, Priya Kansara, Alice Brittain, Orion Lee, Aaron Neil, Isla Mcrae, Robert James Smith, Bastian Antonio Fuentes, Richie Cheung, Annelle Olaleye","El profesor de ciencias Ryland Grace (Ryan Gosling) se despierta en una nave espacial a años luz de casa sin recordar quién es ni cómo ha llegado hasta allí. A medida que recupera la memoria, empieza a descubrir su misión: resolver el enigma de la misteriosa sustancia que provoca la extinción del sol. Deberá recurrir a sus conocimientos científicos y a sus ideas poco ortodoxas para salvar todo lo que hay en la Tierra de la extinción... pero una amistad inesperada significa que quizá no tenga que hacerlo solo."
PROYECTO SALVACIÓN,"Phil Lord, Christopher Miller Phil Lord, Christopher Miller",156,09,20:00,2026-04-05,Renoir Princesa,https://www.pillalas.com/pase/1063145/,https://www.cinesrenoir.com/pelicula/proyecto-salvacion/,https://media.pillalas.com/imagenes/726afb526abffa83e6c1feb7321af23b8801ab24f13c97e12e3fed44336b2dfb4a257af2.jpg,Inglés,No recomendada para menores de 7 años,Viernes 27 Marzo 2026,"Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung, Liz Kingsman, James Ortiz, Lionel Boyce, James Wright, Priya Kansara, Alice Brittain, Orion Lee, Aaron Neil, Isla Mcrae, Robert James Smith, Bastian Antonio Fuentes, Richie Cheung, Annelle Olaleye","El profesor de ciencias Ryland Grace (Ryan Gosling) se despierta en una nave espacial a años luz de casa sin recordar quién es ni cómo ha llegado hasta allí. A medida que recupera la memoria, empieza a descubrir su misión: resolver el enigma de la misteriosa sustancia que provoca la extinción del sol. Deberá recurrir a sus conocimientos científicos y a sus ideas poco ortodoxas para salvar todo lo que hay en la Tierra de la extinción... pero una amistad inesperada significa que quizá no tenga que hacerlo solo."
